Team,Finish,TourneyWins,Result,Seed,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,eFGPct,TOPct,ORPct,FTRate,OppeFGPct,OppTOPct,OppORPct,OppFTRate,FG2Pct,FG3Pct,FTPct,BlockPct,OppFG2Pct,OppFG3Pct,OppFTPct,OppBlockPct,FG3Rate,OppFG3Rate,ARate,OppARate,StlRate,OppStlRate
2003 Florida A&M,DNQ,0,0,0,68.7093,67.5303,101.872,98.1501,101.593,109.16,-11.01,50.6641,24.7441,38.2537,44.0228,48.3304,21.6206,34.2965,35.5009,45.7944,38.835,67.6724,5.5154,47.1971,33.6106,71.1221,8.8266,39.0892,35.208,47.7239,53.1768,0.1025,0.1088
2003 Florida Atlantic,DNQ,0,0,0,74.6272,72.1914,91.5524,92.0855,102.498,105.506,-13.4206,44.3064,22.0441,34.8325,28.7283,50.9705,25.0881,36.5019,52.008,41.7219,33.5249,66.8008,9.1887,50.5376,34.6072,73.1017,11.5894,30.1734,31.5261,48.6009,59.1176,0.1208,0.1085
2003 Florida St.,DNQ,0,0,0,70.2444,67.5312,96.875,100.869,95.0608,92.2138,8.65528,48.7966,21.238,31.097,31.3478,45.3971,23.2537,34.7555,34.4164,48.2321,33.2737,67.5624,12.4521,42.2414,33.8188,73.6014,8.4316,33.6342,37.1841,56.546,59.6923,0.1337,0.0983
2003 Fordham,DNQ,0,0,0,71.1134,69.7204,92.1028,97.3978,109.01,107.367,-9.96932,47.3282,24.6078,31.858,33.1425,50.5405,19.9781,39.5588,42.3423,45.7372,33.3913,61.8042,8.207,47.636,37.6838,71.6312,9.4283,36.5776,32.6727,52.3148,59.9459,0.1042,0.1283
2003 Fresno St.,DNQ,0,0,0,67.6861,65.8013,103.912,105.122,96.9448,99.2881,5.83418,50.4947,22.9134,39.6029,32.6531,47.2078,21.5656,31.3765,38.4416,49.228,35.4651,70.6439,11.8774,46.0728,33.0645,70.2703,4.9955,31.9109,32.2078,56.9655,51.3178,0.0954,0.1068
2003 Furman,DNQ,0,0,0,66.45,63.0077,97.1412,97.7712,103.085,105.444,-7.67309,46.7156,22.0984,35.312,31.5689,51.2156,19.9581,31.0529,30.1983,45.6382,32.7766,69.0909,7.5914,49.8594,36.0887,68.4322,9.0909,30.5485,31.7338,54.4343,54.1491,0.1043,0.1166
2003 Gardner Webb,DNQ,0,0,0,73.5024,70.8899,91.0787,90.7322,101.196,102.463,-11.7311,45.7679,22.3479,31.3787,19.9552,48.5387,19.6816,34.0805,34.212,46.3908,29.9329,69.9438,7.2237,48.9121,31.8792,67.5042,10.2021,41.7601,34.1547,61.2766,60.9043,0.0916,0.1231
2003 George Mason,DNQ,0,0,0,66.0121,64.9384,96.9042,98.2072,91.5617,93.94,4.26715,46.4215,23.8381,37.2855,38.3698,48.873,23.2408,29.2366,28.2787,46.7213,30.4136,67.8756,6.3395,49.6933,31.4815,63.5266,9.3807,27.2366,33.1967,51.4107,55.2426,0.1157,0.1184
2003 George Washington,DNQ,0,0,0,69.251,68.599,102.757,107.556,103.074,101.951,5.60481,49.302,23.5448,39.3612,48.4772,50.585,21.4088,34.9926,40.702,48.5047,33.9921,67.5393,8.6062,49.4855,35.1351,66.8684,10.4673,32.1066,34.1749,55.7164,59.2541,0.0929,0.1033
2003 Georgetown,DNQ,0,0,0,73.6409,70.6919,101.19,105.452,93.0649,93.6615,11.7906,46.9205,21.131,36.0555,42.3375,45.6655,23.7675,33.4112,43.0393,46.2413,32.7766,74.3414,15.4016,45.7627,30.298,67.4171,9.981,23.2299,30.8006,58.9426,52.6119,0.1291,0.1118
2003 Georgia,DNQ,0,0,0,69.1525,67.1798,112.994,121.297,104.826,100.032,21.2649,51.8686,16.4426,35.641,35.2019,49.0285,19.0776,35.4887,31.269,49.7887,38.0252,71.4041,10.6691,48.1917,33.8262,70.0971,7.1851,28.692,32.8476,62.8571,54.6089,0.1086,0.0859
2003 Georgia Southern,DNQ,0,0,0,73.5865,71.7445,102.457,102.096,106.337,109.43,-7.33336,50.9879,21.5127,35.5368,36.2651,53.3269,22.2455,34.7518,34.3023,50.0447,35.5556,64.1476,9.7959,50.4082,38.9085,69.6798,7.4173,28.6807,36.6925,49.1667,57.6224,0.1005,0.0995
2003 Georgia St.,DNQ,0,0,0,68.6128,66.738,103.636,101.551,103.802,107.723,-6.17239,50.5164,20.4759,33.4721,33.1106,50.997,21.2809,36.2975,32.568,50.6608,33.4638,71.0092,12.4436,51.2173,33.6996,68.4601,7.3128,31.045,32.9909,49.866,54.3883,0.1072,0.1192
2003 Georgia Tech,DNQ,0,0,0,71.4348,69.0609,103.604,107.696,97.5469,94.085,13.6113,49.7847,21.2659,37.5827,35.3068,48.059,20.9485,32.9801,32.3127,48.7047,35.1085,68.1402,12.9058,45.3682,36.0424,68.8663,9.6965,27.2874,30.9459,57.4163,60.3604,0.1102,0.1093
2003 Gonzaga,6. Second Round,2,1,9,69.5545,67.2433,109.24,112.337,96.8176,97.3823,14.9545,53.2556,20.2904,36.2506,44.6012,48.2525,20.5913,29.6485,32.3422,51.5728,37.6378,72.3844,9.3173,44.4177,36.9048,69.1935,6.2086,34.4547,35.0548,60.3248,57.1785,0.0937,0.0976
2003 Grambling St.,DNQ,0,0,0,75.6184,72.0256,94.2799,95.9773,106.241,111.786,-15.8085,47.254,21.3963,28.4594,27.746,51.1865,18.1444,35.5787,36.755,45.6013,34.1847,69.8969,8.3647,50.5652,35.2577,60.6607,7.4253,29.119,26.766,50.4736,52.4941,0.0721,0.1093
2003 Green Bay,DNQ,0,0,0,66.3045,65.0005,101.633,103.401,107.659,107.231,-3.83002,47.8505,21.8174,37.0213,41.0714,50.5044,17.1232,31.5578,38.2724,44.6602,38.2586,73.2689,6.97,47.6283,37.2514,67.8748,10.4148,25.0661,34.8676,50.384,52.2923,0.0565,0.1003
2003 Hampton,DNQ,0,0,0,71.2013,69.9351,100.004,94.8483,95.76,103.054,-8.20612,50.7168,24.7776,36.5888,40.3226,47.1577,23.891,34.2414,46.4548,51.9643,32.13,66.0741,9.7283,48.028,30.101,68.5526,7.7679,33.0944,30.2567,57.7632,49.2109,0.1181,0.098
2003 Hartford,DNQ,0,0,0,64.892,64.2099,98.7096,98.2584,98.118,101.928,-3.66967,46.1661,21.4413,38.5453,36.23,48.4818,21.8788,34.1925,37.3144,44.6568,33.5749,63.6684,6.8894,49.1649,31.4885,66.5461,9.7307,26.4537,35.3576,52.2205,53.3019,0.1105,0.0952
2003 Harvard,DNQ,0,0,0,71.2808,71.9645,97.9811,98.5393,100.655,104.031,-5.49157,49.2885,23.4197,34.2172,29.7542,50.3406,22.568,31.2873,40.8038,45.9,36.9963,67.8261,6.6667,47.5269,36.803,69.1152,8.5,35.3169,36.6485,60.6657,57.3438,0.1033,0.1277
2003 Hawaii,DNQ,0,0,0,67.6649,65.9876,100.858,101.293,98.307,98.3842,2.90871,50.8534,21.405,34.361,38.5521,48.4465,21.735,33.7752,32.5086,49.5908,36.0587,69.0076,7.3877,48.134,32.9412,69.7345,6.7103,28.0753,24.4534,64.1388,47.0207,0.099,0.0981
2003 High Point,DNQ,0,0,0,69.4,68.3012,98.4007,95.5848,107.586,113.618,-18.0336,49.1771,23.2394,34.7642,36.1422,54.6605,20.7932,33.1399,37.0839,48.8437,33.3333,64.8452,5.2529,54.7665,36.2869,68.2226,8.2331,28.8348,31.5579,48.2196,51.7007,0.1064,0.1335
2003 Hofstra,DNQ,0,0,0,69.6392,68.4034,92.3912,95.137,101.43,104.881,-9.74367,46.6147,26.5506,39.8889,30.8568,47.342,17.7334,31.7744,39.1022,45.6357,32.1951,58.835,7.5758,47.5045,31.3485,67.2205,9.7723,36.8484,33.7271,55.8174,57.3034,0.0753,0.1417
2003 Holy Cross,7. First Round,1,1,14,65.4927,65.3578,105.962,105.034,88.5436,94.8568,10.1775,50.8844,20.989,37.9509,42.1352,46.025,23.2305,26.2136,35.3482,49.7368,35.8916,70.1649,12.4406,44.1595,33.4755,66.7286,7.3684,27.9848,30.8147,63.4986,58.3601,0.1197,0.0988
2003 Houston,DNQ,0,0,0,65.7745,63.3394,88.6948,93.3523,99.9981,97.8273,-4.47502,45.6022,26.491,34,29.0257,45.9427,16.6654,33.8608,29.8329,45.6432,30.3502,65.9674,11.2933,45.8106,30.7958,62.8,8.195,34.7767,34.4869,50.6711,63.583,0.0798,0.1346
2003 Howard,DNQ,0,0,0,71.1533,69.8891,102.293,97.5908,101.639,109.353,-11.7623,48.441,21.2982,37.6746,36.9154,53.7654,26.2958,36.2558,39.1975,46.9116,34.8162,68.7783,8.1373,53.3333,36.3333,69.7638,7.6622,28.7862,37.037,42.9487,56.9554,0.1121,0.0911
2003 Idaho,DNQ,0,0,0,62.6463,62.3703,96.1684,96.4094,98.6288,101.208,-4.79813,46.1379,21.4564,33.8816,32.6897,47.1769,19.553,32.7887,31.7007,44.6429,33.0317,70.2532,8.2992,48.7705,29.3522,70.6009,9.4246,30.4828,33.6054,54.5302,55.8776,0.0923,0.1027
2003 Idaho St.,DNQ,0,0,0,70.4856,70.4516,98.327,99.7639,99.3622,102,-2.23565,49.0159,20.8958,30.9688,35.6825,49.5638,23.3268,35.1161,42.0134,48.3304,33.8673,64.4128,9.2555,47.8873,35.2823,71.0863,6.7663,27.746,33.2886,55.1576,58.679,0.1122,0.0947
2003 Illinois,6. Second Round,2,1,4,68.1292,68.2411,110.845,114.14,90.2064,89.1932,24.9472,54.406,19.2536,31.934,33.6308,43.251,21.6488,30.6114,37.6221,54.1054,36.6352,72.471,8.9286,41.5179,30.9179,70.8397,7.2602,35.4713,35.6692,66.9383,53.7291,0.1046,0.0838
2003 Illinois Chicago,DNQ,0,0,0,68.6453,68.2501,109.96,111.072,100.456,100.573,10.4982,52.6674,18.1695,38.2929,37.798,48.4264,20.89,31.7966,36.9359,49.7306,40.6048,59.1592,9.0426,47.1631,33.9928,69.2926,10.0077,26.277,33.0166,58.5132,58.6685,0.0913,0.0821
2003 Illinois St.,DNQ,0,0,0,65.8509,65.2906,97.8182,99.5638,106.619,104.854,-5.28973,50.2574,22.6078,30.2201,28.4427,53.674,20.667,30.5856,39.0114,44.2768,44.0281,70.362,6.8695,51.0304,39.5397,73.2877,8.3407,27.4775,31.9305,48.1805,57.2638,0.0939,0.1164
2003 Indiana,6. Second Round,2,1,7,65.6521,63.9859,106.343,113.046,101.424,98.4831,14.5633,49.4327,17.4669,31.2996,41.0589,45.6105,15.814,31.7334,33.1988,47.5089,34.9381,71.8421,12.1781,46.2074,29.3578,71.7325,10.7651,39.2761,27.4975,59.6447,50.3641,0.0652,0.0956
2003 Indiana St.,DNQ,0,0,0,63.3133,62.2324,89.1768,91.1101,103.924,101.738,-10.6278,43.9755,21.0611,28.0299,27.7676,51.3639,21.2651,33.9969,34.036,41.1324,34.5622,68.5022,7.433,49.9568,36.6228,69.3989,6.8276,26.5443,28.2703,59.1615,57.8523,0.103,0.0918
2003 Iona,DNQ,0,0,0,71.3057,69.0262,104.004,102.353,98.9862,101.883,0.469685,51.1246,21.3142,33.4667,41.7629,47.075,21.7931,33.9678,44.3632,49.6644,36.6446,71.6157,11.0623,45.8297,33.2669,72.5275,6.7114,27.538,30.5911,62.9288,54.1364,0.114,0.103
2003 Iowa,DNQ,0,0,0,67.5997,67.3565,101.957,106.781,98.2239,98.8086,7.97277,49.4565,22.3899,34.5232,42.5121,48.0661,20.0131,31.543,28.3632,52.0382,29.0258,71.4489,11.3059,47.9404,32.1928,68.1818,10.1474,30.3744,36.0426,59.7855,59.8143,0.0984,0.1089
2003 Iowa St.,DNQ,0,0,0,68.7728,66.3442,102.296,107.576,97.2984,96.7748,10.8017,50.2315,19.332,32.0216,31.4236,47.1971,19.9149,28.9828,38.3363,47.8707,37.8261,67.035,13.7759,45.8091,33.9207,66.195,9.5426,26.6204,27.3659,45.0704,52.4079,0.0816,0.1025
2003 IPFW,DNQ,0,0,0,71.095,68.6793,94.8154,95.9266,106.111,106.942,-11.0155,48.8379,22.0665,26.6022,37.8141,52.3613,20.2915,33.5182,38.3117,48.0441,33.4454,70.0997,7.3394,51.2093,36.7677,67.7966,6.7202,37.3744,29.2208,57.9646,54.5226,0.1113,0.1103
2003 IUPUI,7. First Round,1,1,16,68.4166,66.9628,103.494,103.059,101.915,102.298,0.761365,50.9518,23.0373,34.6562,42.2732,54.4027,24.0885,33.5738,33.9316,50.3401,34.7541,69.404,5.0341,54.3515,36.3339,67.438,10.6293,34.1545,34.2681,54.4776,62.5146,0.1178,0.0977
2003 Jackson St.,DNQ,0,0,0,74.89,71.9606,93.9666,94.2622,98.6964,104.812,-10.5496,46.8308,21.3322,26.9194,40.4923,48.7982,24.9743,34.7567,48.5769,45.6075,32.7928,68.3891,6.362,47.491,34.6237,70.5729,8.785,34.1538,29.4118,54.7761,53.1114,0.131,0.1074
2003 Jacksonville,DNQ,0,0,0,69.6013,66.3272,94.0026,93.5259,100.734,104.104,-10.5783,47.7052,24.6776,34.5976,35.2295,47.8145,21.0787,37.5179,28.8246,48.2914,30.8046,66.055,12.807,47.9825,31.6456,69.0574,6.3849,28.1189,32.6639,49.3294,53.0471,0.0967,0.1126
2003 Jacksonville St.,DNQ,0,0,0,71.1148,68.5116,105.242,103.528,101.196,106.311,-2.78291,51.8857,20.92,34.505,36.0047,51.2133,23.6931,34.9366,42.9757,49.5438,37.4376,67.7578,6.947,50.2742,35.5932,71.7682,8.8504,35.4154,30.1405,57.4219,46.9359,0.1348,0.0997
2003 James Madison,DNQ,0,0,0,68.1953,66.2563,97.8086,99.6251,101.426,105.372,-5.74706,48.5185,21.9319,32.4963,32.8395,47.1886,20.0664,35.3712,38.3918,47.9439,33.0909,67.1053,12.7476,45.6503,33.8742,68.5039,8.5981,33.9506,29.8065,53.2374,51.7934,0.0862,0.0908
2003 Kansas,2. Runner Up,6,3,2,74.3408,72.6511,109.554,114.003,89.2999,86.9009,27.1016,52.6829,20.0666,39.5104,37.7384,46.0191,22.7397,30.4803,25.3412,53.479,33.3333,65.2174,11.4733,42.1773,36.5964,69.4794,9.0282,22.8825,30.2093,54.7187,48.0899,0.1325,0.0937
2003 Kansas St.,DNQ,0,0,0,67.4292,65.828,102.902,107.958,98.053,97.0406,10.9177,50.8065,19.4863,33.5271,36.8578,45.78,18.4503,30.6159,34.8079,49.5025,36.1111,62.8849,9.4618,42.8819,34.4523,68.8963,9.9502,27.957,32.9453,60.3133,56.894,0.073,0.0903
2003 Kent St.,DNQ,0,0,0,67.3022,66.3505,112.965,112.452,105.751,105.216,7.23638,55.0777,19.1206,33.3505,37.276,52.0196,19.2184,28.2762,39.3513,53.1725,39.2793,71.1538,5.4183,49.4297,37.8007,70.6065,6.613,33.1541,35.6181,51.9065,58.7838,0.0949,0.0875
2003 Kentucky,4. Elite Eight,4,2,1,69.4285,67.5518,111.461,116.802,92.4391,87.0347,29.7672,53.7583,20.0752,39.6918,35.2997,46.7888,23.769,31.5363,32.4636,53.9222,35.5556,70.3504,12.9412,45.2941,33.3333,68.6244,8.1081,27.8306,31.7612,55.9454,47.4002,0.1128,0.0903
2003 La Salle,DNQ,0,0,0,69.0827,67.6151,98.7952,102.745,103.401,101.983,0.761555,45.2424,20.7258,34.8659,40.4849,48.7915,20.9749,37.5596,39.8187,42.9481,33.2123,73.0539,6.0667,49.0394,32.2823,69.1958,11.283,33.3939,40.2417,50.5344,61.7143,0.0917,0.0957
2003 Lafayette,DNQ,0,0,0,65.7481,66.4691,100.529,101.518,104.867,110.466,-8.94794,50.8457,21.3527,29.6468,34.0381,49.5211,18.3667,34.6535,29.4381,49.3882,35.5769,70.8075,10.198,47.2277,35.7914,67.8959,6.5628,36.6455,35.5045,57.3927,60.0592,0.0789,0.1025
2003 Lamar,DNQ,0,0,0,67.9889,66.2359,94.0349,93.0743,95.6006,101.187,-8.11249,47.9779,25.7181,33.4278,41.1029,44.108,20.0957,33.8638,36.1422,46.4789,34.0961,67.9785,11.4613,43.0755,30.9322,68.1239,9.8592,32.1324,31.0731,47.5779,59.464,0.0896,0.1241
2003 Lehigh,DNQ,0,0,0,65.0596,65.2788,98.2375,98.4145,97.7519,104.374,-5.95926,47.8982,21.5891,30.3665,36.5044,47.7256,20.4684,30.5263,36.1733,46.0104,35.0384,72.9293,8.4492,45.9893,34.2222,67.2655,7.1503,28.8348,32.491,53.7005,55.137,0.1085,0.1079
2003 Liberty,DNQ,0,0,0,69.8759,68.6115,93.0415,88.9233,98.5186,104.854,-15.9308,45.5387,25.7554,33.8983,46.6623,48.1928,22.3832,34.5644,38.5542,45.6765,30.1887,73.9377,7.5214,45.812,35.9184,65,11.6989,35.0297,29.5181,53.8588,51.1236,0.1222,0.1207
2003 Lipscomb,DNQ,0,0,0,74.4513,69.9431,102.094,98.974,109.279,115.225,-16.2512,51.1056,22.678,29.3757,47.0756,49.7907,15.6878,35.6716,33.1938,46.915,38.4899,72.8788,7.4353,47.619,36.8421,69.009,11.7579,38.7304,28.4091,58.9869,51.1409,0.0518,0.0992
2003 LIU Brooklyn,DNQ,0,0,0,74.419,73.3302,98.796,97.9477,106.514,110.825,-12.877,48.441,22.8294,37.8641,32.9932,51.1067,18.2541,32.252,38.1385,49.3897,30.8411,67.5258,4.7918,50.1178,35.7873,69.494,7.7299,30.3288,27.7526,51.943,57.3186,0.0868,0.1174
2003 Long Beach St.,DNQ,0,0,0,66.1153,65.7177,94.8501,96.8216,112.345,112.385,-15.5633,48.7994,25.762,30.6658,40.1239,52.591,18.5255,36.9055,41.5966,48.7365,32.6087,70.8494,6.7,51.7,36.4486,73.7374,4.6931,35.6313,29.972,56.3964,56.315,0.0689,0.1233
2003 Louisiana Lafayette,DNQ,0,0,0,71.313,69.6731,105.57,108.126,97.0847,97.5681,10.5578,52.4677,21.4691,35.9902,37.9553,48.0473,24.1946,36.2554,34.5562,54.8033,32.1839,65.4799,10.0862,46.4655,34.3396,69.1781,6.4044,35.7814,31.3609,54.3396,53.3981,0.1119,0.0985
2003 Louisiana Monroe,DNQ,0,0,0,73.8398,72.8092,95.1519,94.8015,100.894,103.928,-9.12666,45.2864,22.3614,37.5974,40.0358,50.4908,23.642,34.5885,46.2042,46.1905,28.3654,61.2519,7.9393,49.6878,35.1351,70.6799,7.1429,24.821,26.6361,49.2857,56.1429,0.1197,0.1153
2003 Louisiana Tech,DNQ,0,0,0,68.6988,67.7035,98.0541,101.685,104.696,104.446,-2.76122,46.4136,20.4202,34.2377,36.9777,48.3509,17.8676,33.4268,42.5263,44.9907,33.7989,69.4915,8.0241,47.1414,34.1121,71.2871,8.9981,24.9304,30.0351,46.0396,52.5974,0.0783,0.0951
2003 Louisville,6. Second Round,2,1,4,72.4676,72.419,112.229,116.078,93.5932,92.4271,23.6507,53.2308,18.3362,35.6559,39.4872,45.4622,23.704,33.3471,46.6106,52.5876,36.1702,69.6104,11.9355,45,31.0092,68.9904,6.5109,38.5641,30.5322,58.6475,53.6451,0.1013,0.079
2003 Loyola Chicago,DNQ,0,0,0,71.3649,70.1748,103.392,105.737,103.449,102.01,3.72678,47.0754,19.4132,36.7322,33.453,51.6741,21.6051,34.742,40.2344,47.5899,30.6854,72.6994,10.0895,50.6916,35.8792,64.0777,8.5692,32.94,31.4174,44.8107,59.6364,0.1006,0.0957
2003 Loyola Marymount,DNQ,0,0,0,71.9641,69.8869,97.6049,98.5093,102.389,102.692,-4.18272,46.3278,22.1444,33.0701,44.1246,50.2732,23.6207,37.2775,48.6946,46.4067,30.7107,71.1052,10.5128,49.2308,35.2201,68.9526,8.792,23.1492,28.9617,59.2033,55.6452,0.1084,0.1066
2003 Loyola MD,DNQ,0,0,0,66.4821,63.9815,88.5359,87.7474,107.745,110.552,-22.8047,44.8802,26.2153,30.6557,44.154,51.2203,18.7099,35.5799,32.9161,43.4254,31.7797,68.5855,6.8901,51.2104,34.1603,72.2433,11.4917,34.2774,32.791,49.1713,53.7723,0.0831,0.1378
2003 LSU,7. First Round,1,1,8,68.1206,67.5469,107.707,111.998,92.6093,91.9602,20.0374,54.2445,20.4631,33.3823,35.8234,46.7634,22.9865,31.3078,29.2411,53.1773,37.6532,64.613,10.8642,43.786,35.3553,67.5573,6.5217,32.3147,32.1987,60.517,48.7772,0.117,0.1092
2003 Maine,DNQ,0,0,0,70.2339,68.396,100.856,99.6451,99.5172,102.958,-3.31308,54.2444,25.4965,33.8816,29.4534,46.6224,18.1535,33.4858,28.7529,54.3912,35.9855,65.5022,13.4303,43.5415,35.3464,67.8715,6.2874,35.5627,32.5058,61.0215,54.2373,0.103,0.1295
2003 Manhattan,7. First Round,1,1,14,70.6887,68.2203,106.07,105.641,93.8602,95.6169,10.0239,49.5376,19.6521,32.5703,41.0983,46.0518,24.6579,34.2641,42.616,48.64,34.5833,78.7623,9.178,45.411,32.0197,72.5601,10.8,27.7457,24.4726,54.0052,50.7868,0.1275,0.0969
2003 Marist,DNQ,0,0,0,70.7703,68.589,100.631,101.492,104.377,106.917,-5.42551,47.4621,18.9402,29.9074,33.1389,50.981,20.3,34.0446,32.487,43.1159,36.8852,77.8169,8.5265,49.6689,36,68.0284,10.4167,35.5893,30.2943,57.3466,58.6819,0.0966,0.118
2003 Marquette,3. Final Four,5,3,3,67.6138,65.6828,115.165,118.833,99.1585,97.6141,21.2188,53.5542,19.5182,40.2784,40.5665,47.269,18.0922,35.646,32.4655,51.2839,39.7638,77.0751,9.1051,45.9144,33.2344,69.1824,6.2362,27.1513,34.4053,59.1565,55.2826,0.0882,0.0949
2003 Marshall,DNQ,0,0,0,68.3638,67.5974,103.353,102.275,103.779,102.85,-0.574899,52.7554,20.8345,27.6278,38.5753,49.1049,19.6455,34.1855,37.2222,51.996,36.214,77.3519,9.2046,49.5085,32.1357,70.6468,7.2854,32.6613,30.9259,55.3802,52.8671,0.0848,0.1018
2003 Maryland,5. Sweet 16,3,2,6,73.7863,71.7698,108.453,110.916,89.9534,89.4227,21.493,51.701,18.8456,35.6613,33.6598,43.3476,23.8741,33.4271,34.7103,49.1884,39.0057,71.3629,16.2562,40.7225,32.1981,70.0155,9.5272,26.9588,34.6567,62.5971,56.6761,0.1408,0.0949
2003 Maryland Eastern Shore,DNQ,0,0,0,65.4891,64.1089,95.0973,91.5135,107.814,116.272,-24.7588,45.414,22.8061,34.847,29.0446,52.4255,23.3964,38.7921,47.1934,41.3493,34.1014,73.2456,6.3187,51.8315,36.1823,71.5125,10.0109,41.465,24.3243,46.1794,50.6494,0.0939,0.1105
2003 Massachusetts,DNQ,0,0,0,65.5183,64.9507,93.4182,96.7137,101.849,99.622,-2.90833,48.3448,24.0271,32.8641,34.5517,46.885,20.2592,38.5766,38.4072,50.2151,30,63.4731,10.4536,46.5483,31.6759,69.2308,8.8172,35.8621,34.8748,63.0819,53.2609,0.0923,0.1278
2003 McNeese St.,DNQ,0,0,0,69.356,67.9876,99.2627,100.765,101.081,105.005,-4.23951,50,24.32,35.5664,36.9668,48.1271,21.9785,34.4917,44.4816,47.7083,36.1702,68.315,10.4167,47.5379,33.0296,68.1203,8.0208,35.0034,29.3645,53.4884,53.7867,0.1038,0.1134
2003 Memphis,7. First Round,1,1,7,70.417,68.3304,105.373,111.304,92.9988,93.4775,17.8261,49.309,19.4143,37.1239,37.8662,45.7135,21.0164,31.8541,35.8458,48.1234,34.4262,65.4015,12.7517,44.3792,32.4176,64.8475,8.0067,33.7203,31.4154,62.6429,57.2238,0.1018,0.1027
2003 Mercer,DNQ,0,0,0,72.4473,69.603,107.871,106.471,101.188,107.385,-0.914825,52.9159,23.0206,40.3618,40.884,47.912,18.8216,33.4098,25.167,51.2367,37.827,69.3694,9.8919,45.9684,34.57,71.0177,9.1873,30.5095,33.0178,59.6354,52.7704,0.0914,0.1166
2003 Miami FL,DNQ,0,0,0,69.3441,65.963,98.0786,103.042,97.5089,97.4135,5.6289,47.7873,23.2535,35.9961,34.3577,49.606,24.8138,32.9275,39.199,46.7684,33.3333,71.7352,11.6667,47.1569,36.3817,69.1792,10.1436,31.5304,33.0269,56.7919,52.4096,0.1369,0.1208
2003 Miami OH,DNQ,0,0,0,58.4729,56.7825,99.8218,101.255,101.385,98.6279,2.62754,48.5614,19.69,29.5162,36.7029,48.56,21.457,31.8095,41.84,48.6772,32.2642,69.2797,5.8182,48.4848,32.4706,74.5698,7.4074,41.2131,34,55.102,52.4164,0.0991,0.0978
2003 Michigan,DNQ,0,0,0,66.9629,65.0658,103.106,108.913,100.735,98.4713,10.4419,49.1099,21.0198,34.6232,38.981,48.2906,20.175,31.5,36.2637,46.9203,35.8095,74.0157,9.4977,48.6758,31.6759,73.4007,9.9638,32.2284,33.1502,51.6997,57.7305,0.0815,0.0855
2003 Michigan St.,4. Elite Eight,4,2,7,65.101,63.6011,102.885,108.72,93.3255,90.9288,17.7907,50.2228,21.9616,34.1825,42.7298,45.8428,21.3928,27.4968,41.1765,48.0273,37.5262,73.5332,10.3066,43.8671,33.165,71.7033,9.0288,26.5738,33.5973,58.3744,54.4944,0.0949,0.098
2003 Middle Tennessee St.,DNQ,0,0,0,67.3806,66.0682,100.944,103.976,100.621,100.582,3.39343,52.1113,23.7793,32.3991,35.2547,48.0469,19.8336,31.25,40.9505,50.9567,36.2725,68.0608,6.721,46.4358,33.935,69.1574,9.567,33.445,36.0677,48.0349,49.5342,0.0789,0.11
2003 Milwaukee,7. First Round,1,1,12,71.3004,71.2184,108.187,109.433,98.0054,96.795,12.6377,53.5655,20.687,33.2401,37.1031,49.2595,24.3456,33.0679,42.5355,53.6673,35.5982,68.9189,9.5279,47.5536,35.3728,70.3343,9.9284,37.7159,30.9834,62.7824,53.8566,0.1242,0.108
2003 Minnesota,DNQ,0,0,0,71.6716,71.2095,102.751,106.671,99.5574,98.2144,8.45661,49.9481,21.136,34.8133,37.2081,46.785,20.754,34.1552,38.5288,48.0222,35.7466,70.1534,15.1585,45.1663,33.3333,70.761,9.3354,34.4058,33.4877,63.0332,57.1785,0.0997,0.1087
2003 Mississippi,DNQ,0,0,0,63.4803,62.8732,104.664,111.595,100.053,100.131,11.464,51.817,21.3263,33.0866,36.4065,50.1038,22.1361,31.8638,41.8685,49.8495,37.2188,72.6433,5.7199,49.8028,33.8747,65.7851,11.0331,32.9071,29.827,56.5538,52.9954,0.1015,0.0966
2003 Mississippi St.,7. First Round,1,1,5,66.8418,65.1241,104.083,108.501,89.7537,86.098,22.4034,51.9499,23.1876,38.2916,31.6065,45.8134,23.7685,29.986,28.4689,52.2709,34.1223,67.4033,10.6912,44.0553,32.7087,67.2269,7.4319,29.5111,35.1077,55.2109,45.3731,0.1297,0.1138
2003 Mississippi Valley St.,DNQ,0,0,0,70.9104,67.6756,106.034,104.384,104.286,111.981,-7.5966,46.7153,16.4804,37.6584,23.8069,52.1184,23.2346,37.1774,37.727,42.6214,34.8868,69.8113,6.8138,50.4798,37.3034,67.9144,5.4369,42.1673,29.926,56.4907,57.8035,0.1259,0.0789
2003 Missouri,6. Second Round,2,1,6,68.5742,66.5071,104.607,111.397,97.0599,93.7637,17.6329,50.8423,20.1448,37.3312,30.6279,45.8165,19.131,33.1218,30.9476,49.0476,36.0515,66.1667,10.4121,44.0347,33.2779,67.5896,7.619,35.6815,30.2923,51.954,54.1409,0.0815,0.0996
2003 Monmouth,DNQ,0,0,0,68.829,66.8956,95.5808,92.0607,97.1562,100.203,-8.14196,48.7763,21.394,25.2588,40.9925,48.5802,22.2208,32.6065,28.8272,48.034,33.3962,68.4909,7.6382,46.2312,34.88,65.0964,8.1828,36.0299,38.5802,63.434,60.472,0.1137,0.1127
